Year,Month,Day,Hour,Minute,DNI,DHI,Wind Speed,Temperature,GHI,PoA Irradiance (W/m^2),kW Generated (1000 kW Array)
2016,1,2,6,15,0.0,0.0,3.25,4.0,0.0,0.0,0.0
2016,1,2,6,30,0.0,0.0,3.3,4.0,0.0,0.0,0.0
2016,1,2,6,45,0.0,0.0,3.4,4.0,0.0,0.0,0.0
2016,1,2,7,0,0.0,0.0,3.5,4.0,0.0,0.0,0.0
2016,1,2,7,15,0.0,0.0,3.55,4.0,0.0,0.0,0.0
2016,1,2,7,30,0.0,0.0,3.6,4.0,0.0,0.0,0.0
2016,1,2,7,45,30.0,15.5,3.7,4.5,18.5,25.94,0.0
2016,1,2,8,0,60.0,31.0,3.8,5.0,37.0,56.76,37.41
2016,1,2,8,15,87.5,48.0,3.8,5.0,61.0,86.5,66.26
2016,1,2,8,30,115.0,65.0,3.8,5.0,85.0,117.1,93.98
2016,1,2,8,45,131.5,82.0,3.85,5.5,110.5,144.36,118.53
2016,1,2,9,0,148.0,99.0,3.9,6.0,136.0,171.93,142.96
2016,1,2,9,15,158.0,115.0,3.85,6.5,159.5,195.65,163.64
2016,1,2,9,30,168.0,131.0,3.8,7.0,183.0,219.21,183.75
2016,1,2,9,45,182.5,142.5,3.8,7.5,205.5,239.57,200.82
2016,1,2,10,0,197.0,154.0,3.8,8.0,228.0,259.83,217.52
2016,1,2,10,15,304.5,151.5,3.85,8.0,275.0,315.91,264.74
2016,1,2,10,30,412.0,149.0,3.9,8.0,322.0,373.33,312.34
2016,1,2,10,45,607.0,111.0,4.0,8.5,379.5,436.33,364.12
2016,1,2,11,0,802.0,73.0,4.1,9.0,437.0,495.57,411.9
2016,1,2,11,15,406.0,122.0,4.2,9.5,307.0,338.69,281.76
2016,1,2,11,30,10.0,171.0,4.3,10.0,177.0,171.94,140.29
2016,1,2,11,45,32.0,189.0,4.4,10.5,205.5,202.27,165.63
2016,1,2,12,0,54.0,207.0,4.5,11.0,234.0,229.45,187.78
2016,1,2,12,15,38.5,197.5,4.55,11.0,217.0,210.87,172.21
2016,1,2,12,30,23.0,188.0,4.6,11.0,200.0,192.02,156.54
2016,1,2,12,45,11.5,172.0,4.65,11.5,178.0,170.69,138.59
2016,1,2,13,0,0.0,156.0,4.7,12.0,156.0,150.01,121.24
2016,1,2,13,15,39.5,175.5,4.7,12.0,193.5,182.87,148.38
2016,1,2,13,30,79.0,195.0,4.7,12.0,231.0,212.62,172.38
2016,1,2,13,45,39.5,163.5,4.7,12.0,181.5,167.29,135.24
2016,1,2,14,0,0.0,132.0,4.7,12.0,132.0,125.81,101.47
2016,1,2,14,15,0.0,102.5,4.6,12.0,102.5,98.17,78.3
2016,1,2,14,30,0.0,73.0,4.5,12.0,73.0,70.51,54.9
2016,1,2,14,45,0.0,66.0,4.4,12.0,66.0,63.8,49.24
2016,1,2,15,0,0.0,59.0,4.3,12.0,59.0,57.02,43.46
2016,1,2,15,15,0.0,51.0,4.05,11.5,51.0,49.27,36.87
2016,1,2,15,30,0.0,43.0,3.8,11.0,43.0,41.53,30.2
2016,1,2,15,45,0.0,34.5,3.55,10.5,34.5,33.31,24.39
2016,1,2,16,0,0.0,26.0,3.3,10.0,26.0,25.09,16.79
2016,1,2,16,15,0.0,18.5,3.35,9.5,18.5,17.85,9.98
2016,1,2,16,30,0.0,11.0,3.4,9.0,11.0,10.6,2.47
2016,1,2,16,45,0.0,5.5,3.45,9.0,5.5,5.41,0.0
2016,1,2,17,0,0.0,0.0,3.5,9.0,0.0,0.0,0.0
2016,1,2,17,15,0.0,0.0,3.6,9.0,0.0,0.0,0.0
2016,1,2,17,30,0.0,0.0,3.7,9.0,0.0,0.0,0.0
2016,1,2,17,45,0.0,0.0,3.8,9.0,0.0,0.0,0.0
2016,1,2,18,0,0.0,0.0,3.9,9.0,0.0,0.0,0.0
2016,1,2,18,15,0.0,0.0,4.0,8.5,0.0,0.0,0.0
2016,1,2,18,30,0.0,0.0,4.1,8.0,0.0,0.0,0.0
2016,1,2,18,45,0.0,0.0,4.2,8.0,0.0,0.0,0.0
2016,1,2,19,0,0.0,0.0,4.3,8.0,0.0,0.0,0.0
2016,1,2,19,15,0.0,0.0,4.35,8.0,0.0,0.0,0.0
2016,1,2,19,30,0.0,0.0,4.4,8.0,0.0,0.0,0.0
2016,1,2,19,45,0.0,0.0,4.5,8.0,0.0,0.0,0.0
2016,1,2,20,0,0.0,0.0,4.6,8.0,0.0,0.0,0.0
2016,1,2,20,15,0.0,0.0,4.6,7.5,0.0,0.0,0.0
2016,1,2,20,30,0.0,0.0,4.6,7.0,0.0,0.0,0.0
2016,1,2,20,45,0.0,0.0,4.7,7.0,0.0,0.0,0.0
2016,1,2,21,0,0.0,0.0,4.8,7.0,0.0,0.0,0.0
2016,1,2,21,15,0.0,0.0,4.85,7.0,0.0,0.0,0.0
2016,1,2,21,30,0.0,0.0,4.9,7.0,0.0,0.0,0.0
2016,1,2,21,45,0.0,0.0,4.95,7.0,0.0,0.0,0.0
2016,1,2,22,0,0.0,0.0,5.0,7.0,0.0,0.0,0.0
2016,1,2,22,15,0.0,0.0,5.05,7.0,0.0,0.0,0.0
2016,1,2,22,30,0.0,0.0,5.1,7.0,0.0,0.0,0.0
2016,1,2,22,45,0.0,0.0,5.2,7.0,0.0,0.0,0.0
2016,1,2,23,0,0.0,0.0,5.3,7.0,0.0,0.0,0.0
2016,1,2,23,15,0.0,0.0,5.3,7.0,0.0,0.0,0.0
2016,1,2,23,30,0.0,0.0,5.3,7.0,0.0,0.0,0.0
2016,1,2,23,45,0.0,0.0,5.35,7.0,0.0,0.0,0.0
2016,1,3,0,0,0.0,0.0,5.4,7.0,0.0,0.0,0.0
2016,1,3,0,15,0.0,0.0,5.35,6.5,0.0,0.0,0.0
2016,1,3,0,30,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,0,45,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,1,0,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,1,15,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,1,30,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,1,45,0.0,0.0,5.35,6.0,0.0,0.0,0.0
2016,1,3,2,0,0.0,0.0,5.4,6.0,0.0,0.0,0.0
2016,1,3,2,15,0.0,0.0,5.45,6.0,0.0,0.0,0.0
2016,1,3,2,30,0.0,0.0,5.5,6.0,0.0,0.0,0.0
2016,1,3,2,45,0.0,0.0,5.55,6.5,0.0,0.0,0.0
2016,1,3,3,0,0.0,0.0,5.6,7.0,0.0,0.0,0.0
2016,1,3,3,15,0.0,0.0,5.7,7.0,0.0,0.0,0.0
2016,1,3,3,30,0.0,0.0,5.8,7.0,0.0,0.0,0.0
2016,1,3,3,45,0.0,0.0,5.95,7.0,0.0,0.0,0.0
2016,1,3,4,0,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,4,15,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,4,30,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,4,45,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,5,0,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,5,15,0.0,0.0,5.85,7.0,0.0,0.0,0.0
2016,1,3,5,30,0.0,0.0,5.6,7.0,0.0,0.0,0.0
2016,1,3,5,45,0.0,0.0,5.4,7.0,0.0,0.0,0.0
2016,1,3,6,0,0.0,0.0,5.2,7.0,0.0,0.0,0.0
2016,1,3,6,15,0.0,0.0,5.0,7.0,0.0,0.0,0.0
2016,1,3,6,30,0.0,0.0,4.8,7.0,0.0,0.0,0.0
2016,1,3,6,45,0.0,0.0,4.65,7.0,0.0,0.0,0.0
2016,1,3,7,0,0.0,0.0,4.5,7.0,0.0,0.0,0.0
2016,1,3,7,15,0.0,0.0,4.4,7.0,0.0,0.0,0.0
2016,1,3,7,30,0.0,0.0,4.3,7.0,0.0,0.0,0.0
2016,1,3,7,45,0.0,10.5,4.2,7.5,10.5,10.13,0.0
2016,1,3,8,0,0.0,21.0,4.1,8.0,21.0,20.27,10.04
2016,1,3,8,15,0.0,35.0,4.0,8.0,35.0,34.38,23.38
2016,1,3,8,30,0.0,49.0,3.9,8.0,49.0,48.67,36.2
2016,1,3,8,45,0.0,63.5,3.8,8.5,63.5,63.33,49.15
2016,1,3,9,0,0.0,78.0,3.7,9.0,78.0,77.86,61.83
2016,1,3,9,15,0.0,91.5,3.6,9.0,91.5,91.22,73.44
2016,1,3,9,30,0.0,105.0,3.5,9.0,105.0,104.53,84.87
2016,1,3,9,45,0.0,116.5,3.4,9.5,116.5,115.67,94.15
2016,1,3,10,0,0.0,128.0,3.3,10.0,128.0,126.81,103.29
2016,1,3,10,15,5.0,140.0,3.35,10.0,142.5,140.96,115.14
2016,1,3,10,30,10.0,152.0,3.4,10.0,157.0,155.15,126.95
2016,1,3,10,45,28.5,170.0,3.5,10.5,183.0,185.87,152.4
2016,1,3,11,0,47.0,188.0,3.6,11.0,209.0,212.97,174.53
2016,1,3,11,15,88.5,201.5,3.8,11.0,243.0,246.86,202.64
2016,1,3,11,30,130.0,215.0,4.0,11.0,277.0,282.96,232.27
2016,1,3,11,45,74.5,200.5,4.2,11.0,236.5,235.18,192.54
2016,1,3,12,0,19.0,186.0,4.4,11.0,196.0,189.96,154.81
2016,1,3,12,15,58.5,202.5,4.4,11.0,231.5,225.38,184.3
2016,1,3,12,30,98.0,219.0,4.4,11.0,267.0,257.29,210.38
2016,1,3,12,45,235.0,203.0,4.4,11.0,316.0,300.63,245.39
2016,1,3,13,0,372.0,187.0,4.4,11.0,365.0,334.95,271.79
2016,1,3,13,15,393.5,176.5,4.05,11.0,359.5,322.17,259.51
2016,1,3,13,30,415.0,166.0,3.7,11.0,354.0,306.64,244.84
2016,1,3,13,45,368.5,165.0,3.35,11.5,326.0,275.83,218.17
2016,1,3,14,0,322.0,164.0,3.0,12.0,298.0,246.79,193.29
2016,1,3,14,15,211.0,159.5,2.65,12.0,245.0,201.69,157.88
2016,1,3,14,30,100.0,155.0,2.3,12.0,192.0,162.85,128.7
2016,1,3,14,45,91.5,141.5,2.0,12.0,173.0,145.66,114.38
2016,1,3,15,0,83.0,128.0,1.7,12.0,154.0,127.23,99.12
2016,1,3,15,15,76.0,112.0,1.55,11.5,133.5,107.59,83.19
2016,1,3,15,30,69.0,96.0,1.4,11.0,113.0,88.57,68.08
2016,1,3,15,45,54.5,79.0,1.3,11.0,90.5,69.43,53.35
2016,1,3,16,0,40.0,62.0,1.2,11.0,68.0,54.63,42.94
2016,1,3,16,15,20.0,45.0,1.3,10.5,48.0,40.41,29.64
2016,1,3,16,30,0.0,28.0,1.4,10.0,28.0,26.37,14.91
2016,1,3,16,45,0.0,14.0,1.5,10.0,14.0,13.52,0.0
2016,1,3,17,0,0.0,0.0,1.6,10.0,0.0,0.0,0.0
2016,1,3,17,15,0.0,0.0,1.7,9.5,0.0,0.0,0.0
2016,1,3,17,30,0.0,0.0,1.8,9.0,0.0,0.0,0.0
2016,1,3,17,45,0.0,0.0,1.95,9.0,0.0,0.0,0.0
2016,1,3,18,0,0.0,0.0,2.1,9.0,0.0,0.0,0.0
2016,1,3,18,15,0.0,0.0,2.2,9.0,0.0,0.0,0.0
2016,1,3,18,30,0.0,0.0,2.3,9.0,0.0,0.0,0.0
2016,1,3,18,45,0.0,0.0,2.45,9.0,0.0,0.0,0.0
2016,1,3,19,0,0.0,0.0,2.6,9.0,0.0,0.0,0.0
2016,1,3,19,15,0.0,0.0,2.7,8.5,0.0,0.0,0.0
2016,1,3,19,30,0.0,0.0,2.8,8.0,0.0,0.0,0.0
2016,1,3,19,45,0.0,0.0,2.9,8.0,0.0,0.0,0.0
2016,1,3,20,0,0.0,0.0,3.0,8.0,0.0,0.0,0.0
2016,1,3,20,15,0.0,0.0,3.05,8.0,0.0,0.0,0.0
2016,1,3,20,30,0.0,0.0,3.1,8.0,0.0,0.0,0.0
2016,1,3,20,45,0.0,0.0,3.15,8.0,0.0,0.0,0.0
2016,1,3,21,0,0.0,0.0,3.2,8.0,0.0,0.0,0.0
2016,1,3,21,15,0.0,0.0,3.25,8.0,0.0,0.0,0.0
2016,1,3,21,30,0.0,0.0,3.3,8.0,0.0,0.0,0.0
2016,1,3,21,45,0.0,0.0,3.35,8.0,0.0,0.0,0.0
2016,1,3,22,0,0.0,0.0,3.4,8.0,0.0,0.0,0.0
2016,1,3,22,15,0.0,0.0,3.45,8.0,0.0,0.0,0.0
2016,1,3,22,30,0.0,0.0,3.5,8.0,0.0,0.0,0.0
2016,1,3,22,45,0.0,0.0,3.6,8.0,0.0,0.0,0.0
2016,1,3,23,0,0.0,0.0,3.7,8.0,0.0,0.0,0.0
2016,1,3,23,15,0.0,0.0,3.75,8.0,0.0,0.0,0.0
2016,1,3,23,30,0.0,0.0,3.8,8.0,0.0,0.0,0.0
2016,1,3,23,45,0.0,0.0,3.9,8.0,0.0,0.0,0.0
2016,1,4,0,0,0.0,0.0,4.0,8.0,0.0,0.0,0.0
2016,1,4,0,15,0.0,0.0,4.1,8.0,0.0,0.0,0.0
2016,1,4,0,30,0.0,0.0,4.2,8.0,0.0,0.0,0.0
2016,1,4,0,45,0.0,0.0,4.35,8.0,0.0,0.0,0.0
2016,1,4,1,0,0.0,0.0,4.5,8.0,0.0,0.0,0.0
2016,1,4,1,15,0.0,0.0,4.65,8.0,0.0,0.0,0.0
2016,1,4,1,30,0.0,0.0,4.8,8.0,0.0,0.0,0.0
2016,1,4,1,45,0.0,0.0,5.0,8.0,0.0,0.0,0.0
2016,1,4,2,0,0.0,0.0,5.2,8.0,0.0,0.0,0.0
2016,1,4,2,15,0.0,0.0,5.3,8.0,0.0,0.0,0.0
2016,1,4,2,30,0.0,0.0,5.4,8.0,0.0,0.0,0.0
2016,1,4,2,45,0.0,0.0,5.55,8.0,0.0,0.0,0.0
2016,1,4,3,0,0.0,0.0,5.7,8.0,0.0,0.0,0.0
2016,1,4,3,15,0.0,0.0,5.75,8.0,0.0,0.0,0.0
2016,1,4,3,30,0.0,0.0,5.8,8.0,0.0,0.0,0.0
2016,1,4,3,45,0.0,0.0,5.85,8.5,0.0,0.0,0.0
2016,1,4,4,0,0.0,0.0,5.9,9.0,0.0,0.0,0.0
2016,1,4,4,15,0.0,0.0,5.85,9.0,0.0,0.0,0.0
2016,1,4,4,30,0.0,0.0,5.8,9.0,0.0,0.0,0.0
2016,1,4,4,45,0.0,0.0,5.8,9.5,0.0,0.0,0.0
2016,1,4,5,0,0.0,0.0,5.8,10.0,0.0,0.0,0.0
2016,1,4,5,15,0.0,0.0,5.7,10.0,0.0,0.0,0.0
2016,1,4,5,30,0.0,0.0,5.6,10.0,0.0,0.0,0.0
2016,1,4,5,45,0.0,0.0,5.6,10.0,0.0,0.0,0.0
2016,1,4,6,0,0.0,0.0,5.6,10.0,0.0,0.0,0.0
2016,1,4,6,15,0.0,0.0,5.45,10.0,0.0,0.0,0.0
2016,1,4,6,30,0.0,0.0,5.3,10.0,0.0,0.0,0.0
2016,1,4,6,45,0.0,0.0,5.15,10.0,0.0,0.0,0.0
2016,1,4,7,0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
2016,1,4,7,15,0.0,0.0,5.0,10.0,0.0,0.0,0.0
2016,1,4,7,30,0.0,0.0,5.0,10.0,0.0,0.0,0.0
2016,1,4,7,45,184.5,13.5,5.05,10.5,29.5,72.34,0.0
2016,1,4,8,0,369.0,27.0,5.1,11.0,59.0,157.1,105.6
2016,1,4,8,15,461.0,34.0,5.15,11.0,97.5,206.44,156.32
2016,1,4,8,30,553.0,41.0,5.2,11.0,136.0,258.43,203.44
2016,1,4,8,45,612.0,45.5,5.3,11.5,176.0,301.67,242.65
2016,1,4,9,0,671.0,50.0,5.4,12.0,216.0,346.32,282.12
2016,1,4,9,15,706.5,53.5,5.5,12.0,253.0,380.4,312.73
2016,1,4,9,30,742.0,57.0,5.6,12.0,290.0,413.92,342.12
2016,1,4,9,45,519.5,101.0,5.7,12.5,273.0,365.91,303.13
2016,1,4,10,0,297.0,145.0,5.8,13.0,256.0,304.49,251.78
2016,1,4,10,15,512.0,113.0,5.9,13.0,321.0,385.14,319.45
2016,1,4,10,30,727.0,81.0,6.0,13.0,386.0,465.38,385.69
2016,1,4,10,45,599.5,118.5,6.15,13.5,378.5,441.99,364.94
2016,1,4,11,0,472.0,156.0,6.3,14.0,371.0,411.79,338.74
2016,1,4,11,15,308.0,186.0,6.4,14.0,328.0,351.33,288.3
2016,1,4,11,30,144.0,216.0,6.5,14.0,285.0,291.4,237.9
2016,1,4,11,45,325.5,190.5,6.6,14.0,350.0,357.05,292.46
2016,1,4,12,0,507.0,165.0,6.7,14.0,415.0,418.25,342.08
2016,1,4,12,15,282.0,187.5,6.75,14.0,326.5,321.34,262.04
2016,1,4,12,30,57.0,210.0,6.8,14.0,238.0,229.95,186.38
2016,1,4,12,45,28.5,179.5,6.9,14.0,193.5,185.9,150.15
2016,1,4,13,0,0.0,149.0,7.0,14.0,149.0,143.39,115.02
2016,1,4,13,15,3.5,154.5,7.0,13.5,156.5,149.61,120.52
2016,1,4,13,30,7.0,160.0,7.0,13.0,164.0,155.45,125.68
2016,1,4,13,45,3.5,104.5,7.0,13.0,106.5,101.72,80.75
2016,1,4,14,0,0.0,49.0,7.0,13.0,49.0,47.34,34.82
2016,1,4,14,15,2.5,90.5,6.75,13.0,91.5,87.71,69.15
2016,1,4,14,30,5.0,132.0,6.5,13.0,134.0,125.57,101.14
2016,1,4,14,45,2.5,120.0,6.3,13.0,121.0,113.26,90.89
2016,1,4,15,0,0.0,108.0,6.1,13.0,108.0,101.16,80.81
2016,1,4,15,15,0.0,93.5,5.95,12.5,93.5,87.4,69.25
2016,1,4,15,30,0.0,79.0,5.8,12.0,79.0,73.73,57.58
2016,1,4,15,45,0.0,64.0,5.7,12.0,64.0,59.75,45.39
2016,1,4,16,0,0.0,49.0,5.6,12.0,49.0,46.18,35.32
2016,1,4,16,15,0.0,35.0,5.55,12.0,35.0,33.4,23.4
2016,1,4,16,30,0.0,21.0,5.5,12.0,21.0,20.27,10.3
