Year,Month,Day,Hour,Minute,DNI,DHI,Wind Speed,Temperature,GHI,PoA Irradiance (W/m^2),kW Generated (1000 kW Array)
2016,1,2,6,15,0.0,0.0,3.25,4.0,0.0,0.0,0.0
2016,1,2,6,30,0.0,0.0,3.3,4.0,0.0,0.0,0.0
2016,1,2,6,45,0.0,0.0,3.4,4.0,0.0,0.0,0.0
2016,1,2,7,0,0.0,0.0,3.5,4.0,0.0,0.0,0.0
2016,1,2,7,15,0.0,0.0,3.55,4.0,0.0,0.0,0.0
2016,1,2,7,30,0.0,0.0,3.6,4.0,0.0,0.0,0.0
2016,1,2,7,45,30.0,15.5,3.7,4.5,18.5,14.08,0.0
2016,1,2,8,0,60.0,31.0,3.8,5.0,37.0,27.19,16.65
2016,1,2,8,15,87.5,48.0,3.8,5.0,61.0,41.06,31.04
2016,1,2,8,30,115.0,65.0,3.8,5.0,85.0,54.57,44.01
2016,1,2,8,45,131.5,82.0,3.85,5.5,110.5,70.69,54.52
2016,1,2,9,0,148.0,99.0,3.9,6.0,136.0,93.75,71.15
2016,1,2,9,15,158.0,115.0,3.85,6.5,159.5,116.84,89.34
2016,1,2,9,30,168.0,131.0,3.8,7.0,183.0,140.7,109.03
2016,1,2,9,45,182.5,142.5,3.8,7.5,205.5,162.41,127.15
2016,1,2,10,0,197.0,154.0,3.8,8.0,228.0,184.95,146.22
2016,1,2,10,15,304.5,151.5,3.85,8.0,275.0,219.17,172.7
2016,1,2,10,30,412.0,149.0,3.9,8.0,322.0,260.95,206.51
2016,1,2,10,45,607.0,111.0,4.0,8.5,379.5,307.09,242.75
2016,1,2,11,0,802.0,73.0,4.1,9.0,437.0,363.43,288.6
2016,1,2,11,15,406.0,122.0,4.2,9.5,307.0,277.0,224.39
2016,1,2,11,30,10.0,171.0,4.3,10.0,177.0,168.51,137.38
2016,1,2,11,45,32.0,189.0,4.4,10.5,205.5,196.62,160.66
2016,1,2,12,0,54.0,207.0,4.5,11.0,234.0,225.79,184.54
2016,1,2,12,15,38.5,197.5,4.55,11.0,217.0,211.18,172.5
2016,1,2,12,30,23.0,188.0,4.6,11.0,200.0,193.99,158.3
2016,1,2,12,45,11.5,172.0,4.65,11.5,178.0,173.23,140.82
2016,1,2,13,0,0.0,156.0,4.7,12.0,156.0,152.06,122.95
2016,1,2,13,15,39.5,175.5,4.7,12.0,193.5,195.14,159.33
2016,1,2,13,30,79.0,195.0,4.7,12.0,231.0,236.94,194.37
2016,1,2,13,45,39.5,163.5,4.7,12.0,181.5,184.87,151.04
2016,1,2,14,0,0.0,132.0,4.7,12.0,132.0,129.68,104.72
2016,1,2,14,15,0.0,102.5,4.6,12.0,102.5,100.13,79.96
2016,1,2,14,30,0.0,73.0,4.5,12.0,73.0,70.64,55.01
2016,1,2,14,45,0.0,66.0,4.4,12.0,66.0,63.8,49.24
2016,1,2,15,0,0.0,59.0,4.3,12.0,59.0,57.02,43.46
2016,1,2,15,15,0.0,51.0,4.05,11.5,51.0,49.27,36.87
2016,1,2,15,30,0.0,43.0,3.8,11.0,43.0,41.53,30.2
2016,1,2,15,45,0.0,34.5,3.55,10.5,34.5,33.31,23.02
2016,1,2,16,0,0.0,26.0,3.3,10.0,26.0,25.09,15.77
2016,1,2,16,15,0.0,18.5,3.35,9.5,18.5,17.85,9.26
2016,1,2,16,30,0.0,11.0,3.4,9.0,11.0,10.6,2.1
2016,1,2,16,45,0.0,5.5,3.45,9.0,5.5,5.41,0.0
2016,1,2,17,0,0.0,0.0,3.5,9.0,0.0,0.0,0.0
2016,1,2,17,15,0.0,0.0,3.6,9.0,0.0,0.0,0.0
2016,1,2,17,30,0.0,0.0,3.7,9.0,0.0,0.0,0.0
2016,1,2,17,45,0.0,0.0,3.8,9.0,0.0,0.0,0.0
2016,1,2,18,0,0.0,0.0,3.9,9.0,0.0,0.0,0.0
2016,1,2,18,15,0.0,0.0,4.0,8.5,0.0,0.0,0.0
2016,1,2,18,30,0.0,0.0,4.1,8.0,0.0,0.0,0.0
2016,1,2,18,45,0.0,0.0,4.2,8.0,0.0,0.0,0.0
2016,1,2,19,0,0.0,0.0,4.3,8.0,0.0,0.0,0.0
2016,1,2,19,15,0.0,0.0,4.35,8.0,0.0,0.0,0.0
2016,1,2,19,30,0.0,0.0,4.4,8.0,0.0,0.0,0.0
2016,1,2,19,45,0.0,0.0,4.5,8.0,0.0,0.0,0.0
2016,1,2,20,0,0.0,0.0,4.6,8.0,0.0,0.0,0.0
2016,1,2,20,15,0.0,0.0,4.6,7.5,0.0,0.0,0.0
2016,1,2,20,30,0.0,0.0,4.6,7.0,0.0,0.0,0.0
2016,1,2,20,45,0.0,0.0,4.7,7.0,0.0,0.0,0.0
2016,1,2,21,0,0.0,0.0,4.8,7.0,0.0,0.0,0.0
2016,1,2,21,15,0.0,0.0,4.85,7.0,0.0,0.0,0.0
2016,1,2,21,30,0.0,0.0,4.9,7.0,0.0,0.0,0.0
2016,1,2,21,45,0.0,0.0,4.95,7.0,0.0,0.0,0.0
2016,1,2,22,0,0.0,0.0,5.0,7.0,0.0,0.0,0.0
2016,1,2,22,15,0.0,0.0,5.05,7.0,0.0,0.0,0.0
2016,1,2,22,30,0.0,0.0,5.1,7.0,0.0,0.0,0.0
2016,1,2,22,45,0.0,0.0,5.2,7.0,0.0,0.0,0.0
2016,1,2,23,0,0.0,0.0,5.3,7.0,0.0,0.0,0.0
2016,1,2,23,15,0.0,0.0,5.3,7.0,0.0,0.0,0.0
2016,1,2,23,30,0.0,0.0,5.3,7.0,0.0,0.0,0.0
2016,1,2,23,45,0.0,0.0,5.35,7.0,0.0,0.0,0.0
2016,1,3,0,0,0.0,0.0,5.4,7.0,0.0,0.0,0.0
2016,1,3,0,15,0.0,0.0,5.35,6.5,0.0,0.0,0.0
2016,1,3,0,30,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,0,45,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,1,0,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,1,15,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,1,30,0.0,0.0,5.3,6.0,0.0,0.0,0.0
2016,1,3,1,45,0.0,0.0,5.35,6.0,0.0,0.0,0.0
2016,1,3,2,0,0.0,0.0,5.4,6.0,0.0,0.0,0.0
2016,1,3,2,15,0.0,0.0,5.45,6.0,0.0,0.0,0.0
2016,1,3,2,30,0.0,0.0,5.5,6.0,0.0,0.0,0.0
2016,1,3,2,45,0.0,0.0,5.55,6.5,0.0,0.0,0.0
2016,1,3,3,0,0.0,0.0,5.6,7.0,0.0,0.0,0.0
2016,1,3,3,15,0.0,0.0,5.7,7.0,0.0,0.0,0.0
2016,1,3,3,30,0.0,0.0,5.8,7.0,0.0,0.0,0.0
2016,1,3,3,45,0.0,0.0,5.95,7.0,0.0,0.0,0.0
2016,1,3,4,0,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,4,15,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,4,30,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,4,45,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,5,0,0.0,0.0,6.1,7.0,0.0,0.0,0.0
2016,1,3,5,15,0.0,0.0,5.85,7.0,0.0,0.0,0.0
2016,1,3,5,30,0.0,0.0,5.6,7.0,0.0,0.0,0.0
2016,1,3,5,45,0.0,0.0,5.4,7.0,0.0,0.0,0.0
2016,1,3,6,0,0.0,0.0,5.2,7.0,0.0,0.0,0.0
2016,1,3,6,15,0.0,0.0,5.0,7.0,0.0,0.0,0.0
2016,1,3,6,30,0.0,0.0,4.8,7.0,0.0,0.0,0.0
2016,1,3,6,45,0.0,0.0,4.65,7.0,0.0,0.0,0.0
2016,1,3,7,0,0.0,0.0,4.5,7.0,0.0,0.0,0.0
2016,1,3,7,15,0.0,0.0,4.4,7.0,0.0,0.0,0.0
2016,1,3,7,30,0.0,0.0,4.3,7.0,0.0,0.0,0.0
2016,1,3,7,45,0.0,10.5,4.2,7.5,10.5,10.13,0.0
2016,1,3,8,0,0.0,21.0,4.1,8.0,21.0,20.27,10.79
2016,1,3,8,15,0.0,35.0,4.0,8.0,35.0,33.45,23.95
2016,1,3,8,30,0.0,49.0,3.9,8.0,49.0,46.24,36.02
2016,1,3,8,45,0.0,63.5,3.8,8.5,63.5,59.43,45.8
2016,1,3,9,0,0.0,78.0,3.7,9.0,78.0,72.98,57.63
2016,1,3,9,15,0.0,91.5,3.6,9.0,91.5,85.77,68.76
2016,1,3,9,30,0.0,105.0,3.5,9.0,105.0,98.62,79.81
2016,1,3,9,45,0.0,116.5,3.4,9.5,116.5,109.76,89.11
2016,1,3,10,0,0.0,128.0,3.3,10.0,128.0,120.92,98.3
2016,1,3,10,15,5.0,140.0,3.35,10.0,142.5,133.9,108.97
2016,1,3,10,30,10.0,152.0,3.4,10.0,157.0,147.27,119.98
2016,1,3,10,45,28.5,170.0,3.5,10.5,183.0,169.96,138.3
2016,1,3,11,0,47.0,188.0,3.6,11.0,209.0,195.27,158.79
2016,1,3,11,15,88.5,201.5,3.8,11.0,243.0,226.71,184.47
2016,1,3,11,30,130.0,215.0,4.0,11.0,277.0,260.82,212.49
2016,1,3,11,45,74.5,200.5,4.2,11.0,236.5,226.37,184.66
2016,1,3,12,0,19.0,186.0,4.4,11.0,196.0,188.43,153.47
2016,1,3,12,15,58.5,202.5,4.4,11.0,231.5,225.64,184.54
2016,1,3,12,30,98.0,219.0,4.4,11.0,267.0,263.38,215.85
2016,1,3,12,45,235.0,203.0,4.4,11.0,316.0,324.09,266.62
2016,1,3,13,0,372.0,187.0,4.4,11.0,365.0,381.63,314.47
2016,1,3,13,15,393.5,176.5,4.05,11.0,359.5,389.16,320.51
2016,1,3,13,30,415.0,166.0,3.7,11.0,354.0,392.11,323.09
2016,1,3,13,45,368.5,165.0,3.35,11.5,326.0,363.96,299.55
2016,1,3,14,0,322.0,164.0,3.0,12.0,298.0,339.18,278.69
2016,1,3,14,15,211.0,159.5,2.65,12.0,245.0,273.33,224.54
2016,1,3,14,30,100.0,155.0,2.3,12.0,192.0,213.59,174.9
2016,1,3,14,45,91.5,141.5,2.0,12.0,173.0,190.64,155.97
2016,1,3,15,0,83.0,128.0,1.7,12.0,154.0,172.22,140.49
2016,1,3,15,15,76.0,112.0,1.55,11.5,133.5,151.6,123.27
2016,1,3,15,30,69.0,96.0,1.4,11.0,113.0,130.98,105.74
2016,1,3,15,45,54.5,79.0,1.3,11.0,90.5,106.24,84.31
2016,1,3,16,0,40.0,62.0,1.2,11.0,68.0,81.92,63.08
2016,1,3,16,15,20.0,45.0,1.3,10.5,48.0,56.16,40.7
2016,1,3,16,30,0.0,28.0,1.4,10.0,28.0,28.78,15.76
2016,1,3,16,45,0.0,14.0,1.5,10.0,14.0,13.52,0.0
2016,1,3,17,0,0.0,0.0,1.6,10.0,0.0,0.0,0.0
2016,1,3,17,15,0.0,0.0,1.7,9.5,0.0,0.0,0.0
2016,1,3,17,30,0.0,0.0,1.8,9.0,0.0,0.0,0.0
2016,1,3,17,45,0.0,0.0,1.95,9.0,0.0,0.0,0.0
2016,1,3,18,0,0.0,0.0,2.1,9.0,0.0,0.0,0.0
2016,1,3,18,15,0.0,0.0,2.2,9.0,0.0,0.0,0.0
2016,1,3,18,30,0.0,0.0,2.3,9.0,0.0,0.0,0.0
2016,1,3,18,45,0.0,0.0,2.45,9.0,0.0,0.0,0.0
2016,1,3,19,0,0.0,0.0,2.6,9.0,0.0,0.0,0.0
2016,1,3,19,15,0.0,0.0,2.7,8.5,0.0,0.0,0.0
2016,1,3,19,30,0.0,0.0,2.8,8.0,0.0,0.0,0.0
2016,1,3,19,45,0.0,0.0,2.9,8.0,0.0,0.0,0.0
2016,1,3,20,0,0.0,0.0,3.0,8.0,0.0,0.0,0.0
2016,1,3,20,15,0.0,0.0,3.05,8.0,0.0,0.0,0.0
2016,1,3,20,30,0.0,0.0,3.1,8.0,0.0,0.0,0.0
2016,1,3,20,45,0.0,0.0,3.15,8.0,0.0,0.0,0.0
2016,1,3,21,0,0.0,0.0,3.2,8.0,0.0,0.0,0.0
2016,1,3,21,15,0.0,0.0,3.25,8.0,0.0,0.0,0.0
2016,1,3,21,30,0.0,0.0,3.3,8.0,0.0,0.0,0.0
2016,1,3,21,45,0.0,0.0,3.35,8.0,0.0,0.0,0.0
2016,1,3,22,0,0.0,0.0,3.4,8.0,0.0,0.0,0.0
2016,1,3,22,15,0.0,0.0,3.45,8.0,0.0,0.0,0.0
2016,1,3,22,30,0.0,0.0,3.5,8.0,0.0,0.0,0.0
2016,1,3,22,45,0.0,0.0,3.6,8.0,0.0,0.0,0.0
2016,1,3,23,0,0.0,0.0,3.7,8.0,0.0,0.0,0.0
2016,1,3,23,15,0.0,0.0,3.75,8.0,0.0,0.0,0.0
2016,1,3,23,30,0.0,0.0,3.8,8.0,0.0,0.0,0.0
2016,1,3,23,45,0.0,0.0,3.9,8.0,0.0,0.0,0.0
2016,1,4,0,0,0.0,0.0,4.0,8.0,0.0,0.0,0.0
2016,1,4,0,15,0.0,0.0,4.1,8.0,0.0,0.0,0.0
2016,1,4,0,30,0.0,0.0,4.2,8.0,0.0,0.0,0.0
2016,1,4,0,45,0.0,0.0,4.35,8.0,0.0,0.0,0.0
2016,1,4,1,0,0.0,0.0,4.5,8.0,0.0,0.0,0.0
2016,1,4,1,15,0.0,0.0,4.65,8.0,0.0,0.0,0.0
2016,1,4,1,30,0.0,0.0,4.8,8.0,0.0,0.0,0.0
2016,1,4,1,45,0.0,0.0,5.0,8.0,0.0,0.0,0.0
2016,1,4,2,0,0.0,0.0,5.2,8.0,0.0,0.0,0.0
2016,1,4,2,15,0.0,0.0,5.3,8.0,0.0,0.0,0.0
2016,1,4,2,30,0.0,0.0,5.4,8.0,0.0,0.0,0.0
2016,1,4,2,45,0.0,0.0,5.55,8.0,0.0,0.0,0.0
2016,1,4,3,0,0.0,0.0,5.7,8.0,0.0,0.0,0.0
2016,1,4,3,15,0.0,0.0,5.75,8.0,0.0,0.0,0.0
2016,1,4,3,30,0.0,0.0,5.8,8.0,0.0,0.0,0.0
2016,1,4,3,45,0.0,0.0,5.85,8.5,0.0,0.0,0.0
2016,1,4,4,0,0.0,0.0,5.9,9.0,0.0,0.0,0.0
2016,1,4,4,15,0.0,0.0,5.85,9.0,0.0,0.0,0.0
2016,1,4,4,30,0.0,0.0,5.8,9.0,0.0,0.0,0.0
2016,1,4,4,45,0.0,0.0,5.8,9.5,0.0,0.0,0.0
2016,1,4,5,0,0.0,0.0,5.8,10.0,0.0,0.0,0.0
2016,1,4,5,15,0.0,0.0,5.7,10.0,0.0,0.0,0.0
2016,1,4,5,30,0.0,0.0,5.6,10.0,0.0,0.0,0.0
2016,1,4,5,45,0.0,0.0,5.6,10.0,0.0,0.0,0.0
2016,1,4,6,0,0.0,0.0,5.6,10.0,0.0,0.0,0.0
2016,1,4,6,15,0.0,0.0,5.45,10.0,0.0,0.0,0.0
2016,1,4,6,30,0.0,0.0,5.3,10.0,0.0,0.0,0.0
2016,1,4,6,45,0.0,0.0,5.15,10.0,0.0,0.0,0.0
2016,1,4,7,0,0.0,0.0,5.0,10.0,0.0,0.0,0.0
2016,1,4,7,15,0.0,0.0,5.0,10.0,0.0,0.0,0.0
2016,1,4,7,30,0.0,0.0,5.0,10.0,0.0,0.0,0.0
2016,1,4,7,45,184.5,13.5,5.05,10.5,29.5,10.07,0.0
2016,1,4,8,0,369.0,27.0,5.1,11.0,59.0,20.78,11.01
2016,1,4,8,15,461.0,34.0,5.15,11.0,97.5,25.02,16.25
2016,1,4,8,30,553.0,41.0,5.2,11.0,136.0,31.87,22.79
2016,1,4,8,45,612.0,45.5,5.3,11.5,176.0,43.82,25.03
2016,1,4,9,0,671.0,50.0,5.4,12.0,216.0,80.47,40.54
2016,1,4,9,15,706.5,53.5,5.5,12.0,253.0,118.28,65.29
2016,1,4,9,30,742.0,57.0,5.6,12.0,290.0,158.22,96.71
2016,1,4,9,45,519.5,101.0,5.7,12.5,273.0,185.81,130.92
2016,1,4,10,0,297.0,145.0,5.8,13.0,256.0,198.19,151.38
2016,1,4,10,15,512.0,113.0,5.9,13.0,321.0,238.32,179.88
2016,1,4,10,30,727.0,81.0,6.0,13.0,386.0,295.31,224.54
2016,1,4,10,45,599.5,118.5,6.15,13.5,378.5,312.02,243.8
2016,1,4,11,0,472.0,156.0,6.3,14.0,371.0,320.12,254.35
2016,1,4,11,15,308.0,186.0,6.4,14.0,328.0,298.9,240.39
2016,1,4,11,30,144.0,216.0,6.5,14.0,285.0,267.69,216.69
2016,1,4,11,45,325.5,190.5,6.6,14.0,350.0,329.74,267.58
2016,1,4,12,0,507.0,165.0,6.7,14.0,415.0,398.97,324.57
2016,1,4,12,15,282.0,187.5,6.75,14.0,326.5,321.76,262.46
2016,1,4,12,30,57.0,210.0,6.8,14.0,238.0,234.3,190.22
2016,1,4,12,45,28.5,179.5,6.9,14.0,193.5,191.26,154.84
2016,1,4,13,0,0.0,149.0,7.0,14.0,149.0,145.09,116.44
2016,1,4,13,15,3.5,154.5,7.0,13.5,156.5,152.73,123.19
2016,1,4,13,30,7.0,160.0,7.0,13.0,164.0,160.55,130.12
2016,1,4,13,45,3.5,104.5,7.0,13.0,106.5,103.44,82.3
2016,1,4,14,0,0.0,49.0,7.0,13.0,49.0,47.34,34.82
2016,1,4,14,15,2.5,90.5,6.75,13.0,91.5,89.25,70.56
2016,1,4,14,30,5.0,132.0,6.5,13.0,134.0,133.52,108.07
2016,1,4,14,45,2.5,120.0,6.3,13.0,121.0,120.63,97.25
2016,1,4,15,0,0.0,108.0,6.1,13.0,108.0,107.81,86.45
2016,1,4,15,15,0.0,93.5,5.95,12.5,93.5,93.46,74.4
2016,1,4,15,30,0.0,79.0,5.8,12.0,79.0,79.04,62.11
2016,1,4,15,45,0.0,64.0,5.7,12.0,64.0,63.98,48.99
2016,1,4,16,0,0.0,49.0,5.6,12.0,49.0,48.77,35.64
2016,1,4,16,15,0.0,35.0,5.55,12.0,35.0,34.49,22.98
2016,1,4,16,30,0.0,21.0,5.5,12.0,21.0,20.27,9.57
